,obsid,species,duration,duration_seconds,attempts,Rinter,Rintra,Iinter,Iintra,Successes,Ind_Rinter,Ind_Rintra,Ind_Iinter,Ind_Iintra,Ind_Successes
1208,080705Celina,Phleg,1:02:00,3720,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1209,080705Celina,Phleg,1:03:00,3780,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1210,080704Negra,Phleg,3:00:00,10800,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1211,080704Negra,Phleg,4:00:00,14400,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1212,080708Celina,Phleg,2:13:00,7980,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1213,080708Celina,Phleg,1:22:00,4920,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1214,080708Celina,Phleg,2:32:00,9120,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1215,080708Celina,Phleg,1:05:00,3900,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1216,080708Celina,Phleg,1:03:00,3780,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1217,080708Celina,Phleg,1:00:00,3600,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1218,080708Celina,Phleg,1:47:00,6420,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
1219,080708Celina,Phleg,1:01:00,3660,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
1220,080708Celina,Phleg,1:43:00,6180,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1221,080708Celina,Phleg,1:06:00,3960,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1222,080708Celina,Phleg,1:58:00,7080,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1223,080708Celina,Phleg,2:49:00,10140,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1224,080708Celina,Phleg,1:53:00,6780,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1225,080705Celina,D. mer,4:31:00,16260,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1226,080705Celina,D. mer,3:47:00,13620,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1227,080705Celina,D. mer,1:43:00,6180,1,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1228,080705Celina,D. mer,1:03:00,3780,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1229,080705Celina,D. mer,2:44:00,9840,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1230,080705Celina,D. mer,2:25:00,8700,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1231,080705Celina,D. mer,1:13:00,4380,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1232,080705Celina,D. mer,3:22:00,12120,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1233,080705Celina,D. mer,2:43:00,9780,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1234,080705Celina,D. mer,1:33:00,5580,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1235,080626Celina,D. mer,1:00:00,3600,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1236,080628Sophie,D. mer,1:08:00,4080,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1237,080628Sophie,D. mer,0:59:00,3540,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1238,080628Sophie,D. mer,2:00:00,7200,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1239,080628Sophie,D. mer,1:00:00,3600,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1240,080628Sophie,D. mer,2:00:00,7200,1,0,1,0,1,1,FALSE,TRUE,FALSE,TRUE,TRUE
1241,080628Sophie,D. mer,1:00:00,3600,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1242,080630Sophie,D. mer,2:00:00,7200,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1243,080702Celina,D. mer,4:17:00,15420,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
1244,080702Celina,D. mer,2:34:00,9240,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1245,080702Celina,D. mer,1:21:00,4860,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1246,080702Celina,D. mer,1:54:00,6840,2,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1247,080702Aero,D. mer,2:59:00,10740,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
1248,080702Aero,D. mer,2:33:00,9180,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1249,080702Aero,D. mer,1:47:00,6420,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1250,080702Aero,D. mer,4:07:00,14820,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1251,080702Aero,D. mer,1:47:00,6420,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1252,080702Aero,D. mer,1:01:00,3660,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1253,080702Aero,D. mer,1:52:00,6720,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1254,080702Aero,D. mer,1:55:00,6900,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1255,080702Aero,D. mer,2:42:00,9720,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1256,080702Aero,D. mer,3:17:00,11820,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
1257,080702Aero,D. mer,1:52:00,6720,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1258,080701Celina,D. mer,1:29:00,5340,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1259,080701Celina,D. mer,1:29:00,5340,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1260,080701Celina,D. mer,2:21:00,8460,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1261,080702Aero,D. mer,1:40:00,6000,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1262,080702Aero,D. mer,2:21:00,8460,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1263,080702Aero,D. mer,3:32:00,12720,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1264,080702Aero,D. mer,3:14:00,11640,1,0,1,0,1,1,FALSE,TRUE,FALSE,TRUE,TRUE
1265,080702Aero,D. mer,4:03:00,14580,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
1266,080702Aero,D. mer,2:30:00,9000,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1267,080702Aero,D. mer,2:17:00,8220,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1268,080702Aero,D. mer,2:16:00,8160,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1269,080704Sophie,D. mer,4:40:00,16800,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1270,080704Sophie,D. mer,1:25:00,5100,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1271,080705Celina,D. mer,2:00:00,7200,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1272,080705Celina,D. mer,2:24:00,8640,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1273,080705Celina,D. mer,2:23:00,8580,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
1274,080705Celina,D. mer,1:35:00,5700,0,2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1275,080705Celina,D. mer,1:16:00,4560,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1276,080705Celina,D. mer,1:08:00,4080,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1277,080705Celina,D. mer,1:33:00,5580,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1278,080705Aero,D. mer,2:40:00,9600,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1279,080709Celina,Phleg,1:28:00,5280,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1280,080709Celina,Phleg,1:23:00,4980,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1281,080709Celina,Phleg,1:23:00,4980,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1282,080628Sophie,Rheg,0:22:00,1320,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1283,080628Sophie,Rheg,0:44:00,2640,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1284,080628Sophie,Rheg,1:08:00,4080,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1285,080626Aero,Rheg,4:10:00,15000,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1286,080628Sophie,Rheg,2:00:00,7200,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1287,080628Sophie,Rheg,1:30:00,5400,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1288,080628Sophie,Rheg,5:00:00,18000,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1289,080628Sophie,Rheg,1:00:00,3600,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
1290,080628Sophie,Rheg,1:30:00,5400,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1291,080628Sophie,Rheg,3:30:00,12600,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1292,080630Sophie,Rheg,3:17:00,11820,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1293,080701Sophie,Rheg,1:45:00,6300,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1294,080701Sophie,Rheg,1:26:00,5160,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
1295,080701Sophie,Rheg,2:30:00,9000,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1296,080703Aero,Rheg,0:58:00,3480,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1297,080703Aero,Rheg,2:15:00,8100,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1298,080703Aero,Rheg,1:11:00,4260,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1299,080703Aero,Rheg,1:57:00,7020,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1300,080703Aero,Rheg,1:32:00,5520,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1301,080703Aero,Rheg,1:39:00,5940,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1302,080703Aero,Rheg,1:01:00,3660,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1303,080703Aero,Rheg,1:40:00,6000,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1304,080703Aero,Rheg,4:17:00,15420,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1305,080705Aero,Rheg,3:04:00,11040,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1306,080705Aero,Rheg,1:55:00,6900,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1307,080625Labbie,Rheg,3:08:00,11280,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
1308,080625Labbie,Rheg,2:24:00,8640,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
1309,080625Labbie,Rheg,3:45:00,13500,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1310,080626Aero,Rheg,1:12:00,4320,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1311,080626Aero,Rheg,2:49:00,10140,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1312,080626Aero,Rheg,7:33:00,27180,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1313,080626Aero,Rheg,1:14:00,4440,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1314,080626Aero,Rheg,1:17:00,4620,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1315,080626Aero,Rheg,1:54:00,6840,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1316,080702Aero,Rheg,1:58:00,7080,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1317,080702Aero,Rheg,1:52:00,6720,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1318,080705Aero,Rheg,4:15:00,15300,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1319,080705Aero,Rheg,3:30:00,12600,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1320,080705Aero,Rheg,2:00:00,7200,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1321,080705Aero,Rheg,1:45:00,6300,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1322,080705Aero,Rheg,5:00:00,18000,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1323,080705Aero,Rheg,2:10:00,7800,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1324,080705Aero,Rheg,3:11:00,11460,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1325,080709Celina,Rheg,1:03:00,3780,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1326,080709Celina,Rheg,1:20:00,4800,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1327,080709Celina,Rheg,1:14:00,4440,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1328,080709Celina,Rheg,1:41:00,6060,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1329,080702Celina,G. sal,1:30:00,5400,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1330,080702Celina,G. sal,1:44:00,6240,5,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE
1331,080703Aero,G. sal,3:34:00,12840,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1332,080703Aero,G. sal,0:56:00,3360,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1333,080703Aero,G. sal,2:27:00,8820,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1334,080703Aero,G. sal,1:13:00,4380,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1335,080703Aero,G. sal,1:21:00,4860,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1336,080703Aero,G. sal,2:20:00,8400,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1337,080703Aero,G. sal,1:33:00,5580,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1338,080703Aero,G. sal,1:03:00,3780,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1339,080703Aero,G. sal,0:57:00,3420,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1340,080710Celina,Phleg,2:02:00,7320,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1341,080710Celina,Phleg,1:38:00,5880,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1342,080710Celina,Phleg,1:05:00,3900,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1343,080710Celina,Phleg,1:29:00,5340,7,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1344,080710Celina,Phleg,1:42:00,6120,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1345,080710Celina,Phleg,1:12:00,4320,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1346,080710Celina,Phleg,1:02:00,3720,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1347,080710Celina,Phleg,1:32:00,5520,7,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
1348,080710Celina,Phleg,1:00:00,3600,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1349,080710Celina,Phleg,1:37:00,5820,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1350,080710Celina,Phleg,1:35:00,5700,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1351,080710Celina,Phleg,1:07:00,4020,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
1352,080710Celina,Phleg,1:01:00,3660,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1353,080710Celina,Phleg,1:33:00,5580,2,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1354,080710Celina,Phleg,1:12:00,4320,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1355,080710Celina,Phleg,1:04:00,3840,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1356,080710Celina,Phleg,1:00:00,3600,4,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1357,080710Celina,Phleg,1:22:00,4920,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1358,080710Celina,Phleg,1:18:00,4680,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1359,080710Celina,Phleg,2:02:00,7320,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1360,080710Celina,Phleg,2:04:00,7440,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1361,080710Celina,Phleg,1:01:00,3660,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1362,080710Celina,Phleg,1:08:00,4080,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1363,080710Celina,Phleg,2:16:00,8160,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1364,080710Celina,Phleg,1:02:00,3720,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
1365,080710Celina,Phleg,1:28:00,5280,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1366,080710Celina,Phleg,1:50:00,6600,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1367,080710Celina,Phleg,1:35:00,5700,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1368,080710Celina,Phleg,1:20:00,4800,5,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
1369,080710Celina,Phleg,1:35:00,5700,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1370,080710Celina,Phleg,1:57:00,7020,8,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1371,080710Celina,Phleg,1:02:00,3720,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1372,080710Celina,Phleg,2:04:00,7440,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1373,080710Celina,Phleg,1:07:00,4020,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
1374,080711Celina,Phleg,2:27:00,8820,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1375,080712Celina,Phleg,1:32:00,5520,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
1376,080712Celina,Phleg,1:36:00,5760,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1377,080712Celina,Phleg,3:46:00,13560,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1378,080712Celina,Phleg,2:46:00,9960,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1379,080712Celina,Phleg,2:45:00,9900,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1380,080712Celina,Phleg,1:52:00,6720,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1381,080712Celina,Phleg,1:56:00,6960,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1382,080712Celina,Phleg,1:50:00,6600,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1383,080712Celina,Phleg,2:21:00,8460,5,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
1384,080712Celina,Phleg,5:11:00,18660,2,0,0,0,3,2,FALSE,FALSE,FALSE,TRUE,TRUE
1385,080712Celina,Phleg,3:07:00,11220,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1386,080712Celina,Phleg,1:39:00,5940,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1387,080712Celina,Phleg,2:56:00,10560,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1388,080712Celina,Phleg,2:39:00,9540,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1389,080710Celina,D. mer,2:18:00,8280,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1390,080710Celina,D. mer,2:17:00,8220,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1391,080710Celina,D. mer,1:12:00,4320,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1392,080710Celina,D. mer,1:36:00,5760,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1393,080712Celina,D. mer,2:05:00,7500,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1394,080712Celina,D. mer,2:41:00,9660,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1395,080712Celina,Rheg,1:02:00,3720,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1396,080710Celina,Rheg,1:24:00,5040,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1397,080710Celina,Rheg,1:10:00,4200,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1398,080710Celina,Rheg,1:15:00,4500,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1399,080704Celina,G. sal,1:04:00,3840,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1400,080705Aero,G. sal,1:59:00,7140,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1401,080703Aero,G. sal,2:38:00,9480,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1402,080705Celina,G. sal,2:13:00,7980,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1403,080702Celina,G. sal,3:05:00,11100,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1404,080705Aero,G. sal,1:30:00,5400,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1405,080705Aero,G. sal,4:30:00,16200,7,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
1406,080705Aero,G. sal,3:45:00,13500,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1407,080705Aero,G. sal,1:00:00,3600,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
1408,080705Celina,G. sal,2:15:00,8100,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
1409,080705Celina,G. sal,1:07:00,4020,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1410,080710Celina,G. sal,1:15:00,4500,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1411,080712Celina,M. fort,5:14:00,18840,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1412,080709Celina,D. mer,3:00:00,10800,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1413,080716Celina,Phleg,3:41:00,13260,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1414,080716Celina,Phleg,1:32:00,5520,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1415,080716Celina,Phleg,1:37:00,5820,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1416,080716Celina,Phleg,2:32:00,9120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1417,080716Celina,Phleg,1:02:00,3720,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1418,080716Celina,Phleg,1:30:00,5400,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1419,080716Celina,Phleg,1:00:00,3600,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1420,080716Celina,Phleg,1:25:00,5100,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1421,080716Celina,Phleg,1:12:00,4320,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1422,080716Celina,Phleg,1:37:00,5820,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1423,080716Celina,Phleg,1:46:00,6360,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1424,080716Celina,Phleg,1:09:00,4140,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1425,080716Celina,Phleg,2:58:00,10680,7,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1426,080716Celina,Phleg,1:13:00,4380,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1427,080716Celina,Phleg,1:12:00,4320,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1428,080716Celina,Phleg,1:02:00,3720,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1429,080716Celina,Phleg,1:33:00,5580,4,0,1,0,1,2,FALSE,TRUE,FALSE,TRUE,TRUE
1430,080716Celina,Phleg,1:36:00,5760,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1431,080716Celina,Phleg,1:13:00,4380,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1432,080716Celina,Phleg,2:29:00,8940,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1433,080709Celina,Phleg,2:00:00,7200,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1434,080709Celina,Phleg,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1435,080711Celina,Phleg,3:40:00,13200,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
1436,080711Celina,Phleg,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1437,080711Celina,Phleg,3:00:00,10800,3,0,0,2,0,3,FALSE,FALSE,TRUE,FALSE,TRUE
1438,080711Celina,Phleg,2:40:00,9600,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
