"","X","obsid","species","duration","duration_minutes","duration_seconds","attempts","Rinter","Rintra","Iinter","Iintra","Successes","Ind_Rinter","Ind_Rintra","Ind_Iinter","Ind_Iintra","Ind_Successes"
"612",613,"070609ElianaAM","D. mer","1:45:00",1.75,105,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"613",614,"070611KathyAM","D. mer","4:12:00",4.2,252,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"614",615,"070611KathyAM","D. mer","2:50:00",2.83333333333333,170,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"615",616,"070611KathyAM","D. mer","1:37:00",1.61666666666667,97,0,1,0,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"616",617,"070611KathyAM","D. mer","1:18:00",1.3,78,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"617",618,"070611KathyAM","D. mer","1:54:00",1.9,114,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"618",619,"070611KathyAM","D. mer","1:12:00",1.2,72,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"619",620,"070611KathyAM","D. mer","1:47:00",1.78333333333333,107,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"620",621,"070611ChrisAM","D. mer","4:15:00",4.25,255,3,0,0,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE
"621",622,"070611ChrisAM","D. mer","1:34:00",1.56666666666667,94,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"622",623,"070611ChrisAM","D. mer","3:10:00",3.16666666666667,190,3,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"623",624,"070611ChrisAM","D. mer","1:28:00",1.46666666666667,88,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"624",625,"070611ChrisAM","D. mer","2:17:00",2.28333333333333,137,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"625",626,"070611ElianaAM","D. mer","3:13:00",3.21666666666667,193,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"626",627,"070611ElianaAM","D. mer","1:42:00",1.7,102,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"627",628,"070611ElianaAM","D. mer","1:51:00",1.85,111,4,0,1,0,0,3,FALSE,TRUE,FALSE,FALSE,TRUE
"628",629,"070611ElianaAM","D. mer","3:49:00",3.81666666666667,229,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"629",630,"070611ElianaAM","D. mer","5:20:00",5.33333333333333,320,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"630",631,"070611ElianaAM","D. mer","2:06:00",2.1,126,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"631",632,"070611ElianaAM","D. mer","4:05:00",4.08333333333333,245,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"632",633,"070611ElianaAM","D. mer","4:05:00",4.08333333333333,245,2,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"633",634,"070611ElianaAM","D. mer","4:02:00",4.03333333333333,242,2,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"634",635,"070611ElianaAM","D. mer","3:46:00",3.76666666666667,226,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"635",636,"070611ElianaAM","D. mer","1:54:00",1.9,114,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"636",637,"070611ElianaAM","D. mer","1:45:00",1.75,105,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"637",638,"070611ElianaAM","D. mer","2:56:00",2.93333333333333,176,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"638",639,"070611ElianaAM","D. mer","4:00:00",4,240,3,0,1,0,1,2,FALSE,TRUE,FALSE,TRUE,TRUE
"639",640,"070611ElianaAM","D. mer","2:23:00",2.38333333333333,143,4,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
"640",641,"070611ElianaAM","D. mer","1:54:00",1.9,114,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"641",642,"070611ElianaAM","D. mer","2:24:00",2.4,144,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"642",643,"070611KathyAM","D. mer","1:46:00",1.76666666666667,106,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"643",644,"070611KathyAM","D. mer","1:03:00",1.05,63,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"644",645,"070609ElianaAM","Rheg","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"645",646,"070609ElianaAM","Rheg","1:04:00",1.06666666666667,64,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"646",647,"070609ElianaAM","Rheg","1:04:00",1.06666666666667,64,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"647",648,"070611KathyAM","Rheg","2:29:00",2.48333333333333,149,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"648",649,"070611KathyAM","Rheg","2:12:00",2.2,132,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"649",650,"070611KathyAM","Rheg","1:41:00",1.68333333333333,101,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"650",651,"070611KathyAM","Rheg","2:37:00",2.61666666666667,157,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"651",652,"070611KathyAM","Rheg","1:10:00",1.16666666666667,70,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"652",653,"070611KathyAM","Rheg","1:07:00",1.11666666666667,67,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"653",654,"070611KathyAM","Rheg","1:03:00",1.05,63,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"654",655,"070611KathyAM","Rheg","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"655",656,"070611KathyAM","Rheg","0:56:00",0.933333333333333,56,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"656",657,"070611KathyAM","Rheg","2:46:00",2.76666666666667,166,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"657",658,"070611ChrisAM","Rheg","1:27:00",1.45,87,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"658",659,"070611ChrisAM","Rheg","1:46:00",1.76666666666667,106,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"659",660,"070611ChrisAM","Rheg","1:27:00",1.45,87,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"660",661,"070611ChrisAM","Rheg","1:04:00",1.06666666666667,64,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"661",662,"070609KathyAM","Rheg","1:17:00",1.28333333333333,77,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"662",663,"070611KathyAM","Rheg","3:27:00",3.45,207,9,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"663",664,"070611KathyAM","Rheg","1:17:00",1.28333333333333,77,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"664",665,"070611KathyAM","Rheg","1:26:00",1.43333333333333,86,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"665",666,"070611KathyAM","Rheg","1:05:00",1.08333333333333,65,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"666",667,"070611KathyAM","Rheg","1:09:00",1.15,69,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"667",668,"070611KathyAM","Rheg","1:15:00",1.25,75,0,1,2,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
"668",669,"070611KathyAM","Rheg","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"669",670,"070611KathyAM","Rheg","1:15:00",1.25,75,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"670",671,"070611KathyAM","Rheg","1:46:00",1.76666666666667,106,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"671",672,"070611KathyAM","Rheg","2:41:00",2.68333333333333,161,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"672",673,"070524KathyAM","G. sal","1:15:00",1.25,75,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"673",674,"070524KathyAM","G. sal","1:44:00",1.73333333333333,104,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"674",675,"070524KathyAM","G. sal","1:22:00",1.36666666666667,82,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"675",676,"070524KathyAM","G. sal","2:49:00",2.81666666666667,169,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"676",677,"070524KathyAM","G. sal","2:45:00",2.75,165,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"677",678,"070528JudyPM","G. sal","2:35:00",2.58333333333333,155,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"678",679,"070528JudyPM","G. sal","2:13:00",2.21666666666667,133,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"679",680,"070528JudyPM","G. sal","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"680",681,"070529NellyAM","G. sal","2:19:00",2.31666666666667,139,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"681",682,"070529NellyAM","G. sal","4:30:00",4.5,270,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"682",683,"070604KathyAM","G. sal","1:16:00",1.26666666666667,76,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"683",684,"070604KathyAM","G. sal","4:35:00",4.58333333333333,275,0,1,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE
"684",685,"070602JudyAM","G. sal","1:18:00",1.3,78,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"685",686,"070604KathyAM","G. sal","1:16:00",1.26666666666667,76,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"686",687,"070604KathyAM","G. sal","1:12:00",1.2,72,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"687",688,"070606NellyAM","G. sal","2:03:00",2.05,123,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"688",689,"070606NellyAM","G. sal","1:30:00",1.5,90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"689",690,"070606ChrisAM","G. sal","1:18:00",1.3,78,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"690",691,"070607ElianaAM","G. sal","1:16:00",1.26666666666667,76,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"691",692,"070607ElianaAM","G. sal","1:04:00",1.06666666666667,64,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"692",693,"070607ElianaAM","G. sal","1:45:00",1.75,105,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"693",694,"070607ElianaAM","G. sal","1:46:00",1.76666666666667,106,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"694",695,"070607ElianaAM","G. sal","1:20:00",1.33333333333333,80,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"695",696,"070607ElianaAM","G. sal","0:43:00",0.716666666666667,43,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"696",697,"070607ElianaAM","G. sal","3:02:00",3.03333333333333,182,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"697",698,"070609ElianaAM","G. sal","1:05:00",1.08333333333333,65,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"698",699,"070609ElianaAM","G. sal","1:35:00",1.58333333333333,95,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"699",700,"070609ElianaAM","G. sal","2:07:00",2.11666666666667,127,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"700",701,"070611KathyAM","G. sal","1:14:00",1.23333333333333,74,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"701",702,"070611KathyAM","G. sal","1:18:00",1.3,78,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"702",703,"070611ChrisAM","G. sal","1:26:00",1.43333333333333,86,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"703",704,"070611ChrisAM","G. sal","1:22:00",1.36666666666667,82,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"704",705,"070611ChrisAM","G. sal","0:46:00",0.766666666666667,46,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"705",706,"070611KathyAM","G. sal","1:51:00",1.85,111,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"706",707,"070611KathyAM","G. sal","1:22:00",1.36666666666667,82,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"707",708,"070611KathyAM","G. sal","2:10:00",2.16666666666667,130,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"708",709,"070611KathyAM","G. sal","1:10:00",1.16666666666667,70,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"709",710,"070611KathyAM","G. sal","1:00:00",1,60,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"710",711,"070609ElianaAM","D. mer","2:05:00",2.08333333333333,125,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"711",712,"070609ElianaAM","D. mer","3:28:00",3.46666666666667,208,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"712",713,"070609ElianaAM","D. mer","1:02:00",1.03333333333333,62,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"713",714,"070609ElianaAM","D. mer","1:16:00",1.26666666666667,76,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"714",715,"070609ElianaAM","D. mer","0:56:00",0.933333333333333,56,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"715",716,"070611ElianaAM","D. mer","1:05:00",1.08333333333333,65,0,0,1,0,2,0,FALSE,TRUE,FALSE,TRUE,FALSE
"716",717,"070611ElianaAM","D. mer","3:02:00",3.03333333333333,182,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"717",718,"070611ElianaAM","D. mer","1:23:00",1.38333333333333,83,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"718",719,"070611ElianaAM","D. mer","3:08:00",3.13333333333333,188,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"719",720,"070611ElianaAM","D. mer","1:25:00",1.41666666666667,85,1,0,1,0,2,1,FALSE,TRUE,FALSE,TRUE,TRUE
"720",721,"070611ElianaAM","D. mer","3:06:00",3.1,186,3,0,1,0,1,2,FALSE,TRUE,FALSE,TRUE,TRUE
"721",722,"070611ElianaAM","D. mer","2:35:00",2.58333333333333,155,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"722",723,"070611ElianaAM","D. mer","1:12:00",1.2,72,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"723",724,"070611ElianaAM","D. mer","1:15:00",1.25,75,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"724",725,"070611ElianaAM","D. mer","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"725",726,"070611ElianaAM","D. mer","0:54:00",0.9,54,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"726",727,"070611ElianaAM","D. mer","1:16:00",1.26666666666667,76,0,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"727",728,"070523NellyAM","Phleg","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"728",729,"070524LabbieAM","Phleg","2:23:00",2.38333333333333,143,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"729",730,"070524LabbieAM","Phleg","2:05:00",2.08333333333333,125,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"730",731,"070524LabbieAM","Phleg","2:49:00",2.81666666666667,169,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
"731",732,"070524ElianaAM","Phleg","2:30:00",2.5,150,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"732",733,"070524LabbieAM","Phleg","2:11:00",2.18333333333333,131,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"733",734,"070524KathyAM","Phleg","0:40:00",0.666666666666667,40,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"734",735,"070524KathyAM","Phleg","2:00:00",2,120,4,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"735",736,"070524KathyPM","Phleg","1:25:00",1.41666666666667,85,3,0,2,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"736",737,"070524KathyPM","Phleg","4:43:00",4.71666666666667,283,15,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"737",738,"070524KathyPM","Phleg","1:23:00",1.38333333333333,83,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"738",739,"070524KathyPM","Phleg","1:30:00",1.5,90,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"739",740,"070524KathyPM","Phleg","2:09:00",2.15,129,4,0,2,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"740",741,"070524KathyPM","Phleg","0:57:00",0.95,57,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"741",742,"070524KathyPM","Phleg","1:43:00",1.71666666666667,103,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"742",743,"070524KathyPM","Phleg","2:49:00",2.81666666666667,169,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"743",744,"070524KathyPM","Phleg","2:25:00",2.41666666666667,145,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"744",745,"070524KathyPM","Phleg","2:53:00",2.88333333333333,173,6,0,1,0,2,0,FALSE,TRUE,FALSE,TRUE,FALSE
"745",746,"070524KathyPM","Phleg","2:17:00",2.28333333333333,137,6,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"746",747,"070524KathyPM","Phleg","6:32:00",6.53333333333333,392,13,0,0,0,4,1,FALSE,FALSE,FALSE,TRUE,TRUE
"747",748,"070524KathyPM","Phleg","2:25:00",2.41666666666667,145,2,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
"748",749,"070524KathyPM","Phleg","1:53:00",1.88333333333333,113,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"749",750,"070526KathyAM","Phleg","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"750",751,"070526KathyAM","Phleg","1:10:00",1.16666666666667,70,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"751",752,"070526KathyAM","Phleg","1:02:00",1.03333333333333,62,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"752",753,"070531KathyAM","Phleg","3:47:00",3.78333333333333,227,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"753",754,"070531KathyAM","Phleg","3:35:00",3.58333333333333,215,5,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"754",755,"070601KathyAM","Phleg","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"755",756,"070601KathyAM","Phleg","1:54:00",1.9,114,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"756",757,"070601KathyAM","Phleg","1:42:00",1.7,102,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"757",758,"070601KathyAM","Phleg","2:12:00",2.2,132,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"758",759,"070604KathyAM","Phleg","2:06:00",2.1,126,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"759",760,"070604KathyAM","Phleg","3:02:00",3.03333333333333,182,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"760",761,"070604KathyAM","Phleg","1:52:00",1.86666666666667,112,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"761",762,"070604KathyAM","Phleg","1:47:00",1.78333333333333,107,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"762",763,"070604KathyAM","Phleg","1:02:00",1.03333333333333,62,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"763",764,"070604KathyAM","Phleg","2:39:00",2.65,159,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"764",765,"070604KathyAM","Phleg","1:15:00",1.25,75,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"765",766,"070604KathyAM","Phleg","1:25:00",1.41666666666667,85,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"766",767,"070604KathyAM","Phleg","2:40:00",2.66666666666667,160,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"767",768,"070604KathyAM","Phleg","1:45:00",1.75,105,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
"768",769,"070604KathyAM","Phleg","3:51:00",3.85,231,10,0,1,0,1,6,FALSE,TRUE,FALSE,TRUE,TRUE
"769",770,"070604KathyAM","Phleg","2:47:00",2.78333333333333,167,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"770",771,"070604KathyAM","Phleg","2:32:00",2.53333333333333,152,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"771",772,"070604KathyAM","Phleg","1:03:00",1.05,63,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"772",773,"070604KathyAM","Phleg","1:01:00",1.01666666666667,61,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"773",774,"070604KathyAM","Phleg","1:36:00",1.6,96,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"774",775,"070604KathyAM","Phleg","1:07:00",1.11666666666667,67,2,0,0,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE
"775",776,"070604KathyAM","Phleg","1:10:00",1.16666666666667,70,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"776",777,"070604KathyAM","Phleg","1:35:00",1.58333333333333,95,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"777",778,"070604KathyAM","Phleg","2:04:00",2.06666666666667,124,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"778",779,"070604KathyAM","Phleg","4:02:00",4.03333333333333,242,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"779",780,"070604KathyAM","Phleg","1:50:00",1.83333333333333,110,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"780",781,"070604KathyAM","Phleg","1:33:00",1.55,93,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"781",782,"070604KathyAM","Phleg","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"782",783,"070604KathyAM","Phleg","1:11:00",1.18333333333333,71,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"783",784,"070604KathyAM","Phleg","1:02:00",1.03333333333333,62,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"784",785,"070604KathyAM","Phleg","1:00:00",1,60,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"785",786,"070604KathyAM","Phleg","1:20:00",1.33333333333333,80,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"786",787,"070604KathyAM","Phleg","1:19:00",1.31666666666667,79,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"787",788,"070604KathyAM","Phleg","1:22:00",1.36666666666667,82,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"788",789,"070604KathyAM","Phleg","1:20:00",1.33333333333333,80,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"789",790,"070604KathyAM","Phleg","1:32:00",1.53333333333333,92,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"790",791,"070604KathyAM","Phleg","1:35:00",1.58333333333333,95,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"791",792,"070604KathyAM","Phleg","4:35:00",4.58333333333333,275,6,0,0,0,1,3,FALSE,FALSE,FALSE,TRUE,TRUE
"792",793,"070604KathyAM","Phleg","4:40:00",4.66666666666667,280,3,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"793",794,"070604KathyAM","Phleg","3:23:00",3.38333333333333,203,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"794",795,"070604KathyAM","Phleg","1:36:00",1.6,96,1,0,2,0,1,1,FALSE,TRUE,FALSE,TRUE,TRUE
"795",796,"070604KathyAM","Phleg","1:38:00",1.63333333333333,98,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"796",797,"070604KathyPM","Phleg","1:21:00",1.35,81,3,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"797",798,"070604KathyPM","Phleg","1:30:00",1.5,90,3,0,1,1,0,1,FALSE,TRUE,TRUE,FALSE,TRUE
"798",799,"070604KathyPM","Phleg","1:09:00",1.15,69,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"799",800,"070604KathyPM","Phleg","3:21:00",3.35,201,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"800",801,"070604KathyPM","Phleg","2:03:00",2.05,123,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"801",802,"070604KathyPM","Phleg","1:06:00",1.1,66,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"802",803,"070604KathyPM","Phleg","2:00:00",2,120,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"803",804,"070604KathyPM","Phleg","1:06:00",1.1,66,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"804",805,"070606NellyAM","Phleg","1:03:00",1.05,63,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"805",806,"070606NellyAM","Phleg","0:52:00",0.866666666666667,52,4,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"806",807,"070606NellyAM","Phleg","1:41:00",1.68333333333333,101,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"807",808,"070606ChrisAM","Phleg","1:55:00",1.91666666666667,115,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
