"","obsid","species","duration","duration_seconds","attempts","Rinter","Rintra","Iinter","Iintra","Successes","Ind_Rinter","Ind_Rintra","Ind_Iinter","Ind_Iintra","Ind_Successes"
"1227","080715Celina","M. fort","1:03:00",63,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1228","080715Celina","M. fort","1:29:00",89,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1229","080704Celina","M. fort","1:26:00",86,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1230","080704Celina","M. fort","1:05:00",65,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1231","080704Celina","M. fort","1:03:00",63,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1232","080704Celina","M. fort","1:04:00",64,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1233","080704Celina","M. fort","2:12:00",132,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1234","080702Celina","M. fort","2:38:00",158,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"1235","080702Celina","M. fort","1:43:00",103,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1236","080702Celina","M. fort","4:50:00",290,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1237","080705Celina","M. fort","1:26:00",86,4,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE
"1238","080704Celina","M. fort","2:15:00",135,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1239","080708Celina","M. fort","2:41:00",161,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1240","080709Celina","M. fort","1:02:00",62,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1241","080709Celina","M. fort","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1242","080709Celina","M. fort","1:50:00",110,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1243","080709Celina","M. fort","1:24:00",84,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1244","080709Celina","M. fort","1:18:00",78,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1245","080709Celina","M. fort","2:59:00",179,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"1246","080710Celina","M. fort","1:03:00",63,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1247","080710Celina","M. fort","2:44:00",164,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"1248","080710Celina","M. fort","1:37:00",97,2,2,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"1249","080710Celina","M. fort","1:22:00",82,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1250","080710Celina","M. fort","1:37:00",97,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1251","080710Celina","M. fort","1:58:00",118,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1252","080710Celina","M. fort","1:01:00",61,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1253","080710Celina","M. fort","1:00:00",60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1254","080710Celina","M. fort","1:40:00",100,8,1,0,0,0,7,TRUE,FALSE,FALSE,FALSE,TRUE
"1255","080710Celina","M. fort","1:56:00",116,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"1256","080710Celina","M. fort","1:24:00",84,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1257","080711Celina","Phleg","2:30:00",150,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1258","080711Celina","Phleg","2:30:00",150,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"1259","080711Celina","Phleg","1:30:00",90,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1260","080711Celina","Phleg","2:00:00",120,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1261","080711Celina","Phleg","2:30:00",150,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"1262","080711Celina","Phleg","2:45:00",165,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1263","080715Celina","Phleg","1:59:00",119,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"1264","080715Celina","Phleg","3:38:00",218,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"1265","080715Celina","Phleg","1:22:00",82,8,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,TRUE
"1266","080716Celina","Phleg","6:09:00",369,10,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,TRUE
"1267","080716Celina","Phleg","1:03:00",63,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
